ProductCategory,Discount,AdvertisingSpend,Region,SalesPrice
Electronics,33.02348606822156,3847.4966485337854,East,727.1360807179
Electronics,23.540820968294906,2630.470405272235,West,595.5943386804068
Electronics,9.946488989751916,1826.5625780337919,North,555.9243364709218
Electronics,30.084330431023254,4108.758240837989,West,747.3021345046435
Groceries,3.034153447534116,3635.2112015886273,North,498.45635561719126
Furniture,20.667122993559612,4718.02803406115,South,1034.9543055752938
Clothing,27.330746983183552,1244.4873800849498,North,351.2441426518774
Electronics,21.802348705928953,3421.351780864219,North,706.9961668672569
Groceries,37.43360876254954,1599.077606396792,North,214.84548894526975
Groceries,41.396247727265624,4566.123433857388,East,562.9914072634015
Groceries,38.5621537016589,947.7473641547706,North,176.4886140107696
Clothing,1.9406473905901056,3452.7281290019473,South,627.3959894604905
Electronics,9.70643852229861,4059.885746876135,West,690.2773003476572
Furniture,26.830375463188716,2097.1302816411826,East,668.2176885021782
Furniture,46.74110202219006,4793.621357227142,South,870.4011179993465
Groceries,41.747838752605844,4328.288080637168,East,496.29609771415005
Clothing,42.12672541759008,1825.7823485820652,West,339.2018866607597
Clothing,15.160409687983744,533.934917221994,West,394.7367809822417
Clothing,21.47239485393513,1834.9572925312739,West,483.38809833745074
Furniture,23.535297365796872,1765.8971171183414,East,701.0544168622721
Groceries,7.868579167495521,4504.84073375409,East,642.0958800794657
Electronics,1.5534065122228158,4852.045302146364,West,911.7135822965639
Furniture,47.345144973025846,816.9799368661716,West,429.8935783042433
Groceries,12.035629283175336,2620.8267283999253,South,480.1807724772348
Groceries,11.997445186181565,2967.493993384081,West,376.3727514216695
Electronics,4.168952688437977,918.1024759836648,North,470.0519610177424
Electronics,46.42538759718893,2198.7396911188516,East,562.3683079488533
Electronics,28.9868557469886,1926.8708782682777,South,572.5404156922208
Clothing,33.351842856267695,2912.253594471893,East,553.1335100818818
Electronics,45.578844363152626,3475.359048793721,West,636.3637920866124
Groceries,17.281008445039475,3665.6829972345495,North,451.65970146560227
Electronics,31.075365556904206,1115.397606260244,West,576.1156579425228
Groceries,1.939972736444373,4158.264658750796,East,559.9808234771992
Furniture,9.338626411556467,3553.439134058415,South,828.5780913507867
Clothing,41.56229025449713,4500.837125360238,East,631.2813074800918
Furniture,38.33841781691679,2522.012267459453,South,687.7579085656596
Furniture,17.532134572857345,4522.5039322498615,North,927.0872641081751
Groceries,18.840531388710623,4395.983550602339,West,551.1059818475978
Furniture,26.677721677678974,2472.841995616713,West,713.0150885457077
Groceries,0.012050234256727466,2215.1449188184038,North,459.66726653544464
Electronics,12.062216801901393,4697.654067366156,East,815.8883378182679
Electronics,10.411590430410723,3718.2413054229696,North,753.1551367915815
Groceries,12.524147337488174,4677.10405897134,West,560.2696885946299
Electronics,40.29529212667207,4086.386505031159,South,742.7829842910533
Clothing,13.983692827322159,3241.8384768113647,West,567.7929869577713
Furniture,9.576066102507408,1021.3374965169403,East,556.7094678749697
Clothing,25.213173039651576,1811.6630266059433,South,357.7637878785099
Furniture,43.282251818636595,4859.7908319427615,East,904.3043186979867
Electronics,12.067485191874994,1937.39944421392,West,591.0934551328909
Clothing,3.9268121396399347,919.6469140341685,West,477.1348847837518
Electronics,17.820236792483236,3683.990101636939,South,756.2336606382197
Furniture,37.38259122824889,3803.019145446579,East,783.0525259232941
Groceries,27.53452723473973,1784.5597412921784,South,205.4029652754339
Groceries,40.83966847871737,1839.5239070583668,South,191.20870346512805
Clothing,47.9796073804617,2610.0184347895274,East,400.2612117444308
Electronics,39.633123837580854,598.05027393015,South,474.44088149032234
Electronics,30.19015394218767,4051.953546625236,North,759.2055716244668
Clothing,24.667079402619024,1926.899542733565,South,414.20748450502384
Groceries,2.0034543174133335,4341.9339590088985,West,532.1935070083999
Furniture,49.21609894070206,4111.836897200152,East,769.946099818915
Clothing,19.174056128752127,3476.309149034524,West,578.8178329206293
Furniture,7.6114106958433405,1961.9369019467993,North,746.7836296157508
Groceries,33.33544276982284,2823.424527475265,North,364.17439485499335
Electronics,14.214414454772967,2501.7316591908157,South,549.3710161458382
Groceries,29.28891354655238,2024.968488119034,West,409.44198545531725
Clothing,29.33839539222956,4316.613301864301,South,615.9764824336761
Electronics,22.286491045143457,2675.7818355994937,South,593.463435973469
Clothing,41.80593077725213,4247.253940087159,West,706.6207518359058
Clothing,13.248353077772151,973.4831336382092,North,391.60908883873
Groceries,22.431629580886707,1134.6115487015109,North,195.10174572716716
Clothing,26.884606429548576,4897.941373008395,North,674.4565781370507
Groceries,33.18123603836498,3144.958081727403,East,349.79883064975905
Electronics,39.19859252527947,2793.9635307457206,East,555.6743620701898
Groceries,19.740364143912803,2854.2022841485027,South,396.2910900195021
Electronics,32.3023472048298,1468.7094831478692,East,491.81934476919247
Groceries,7.530547653425956,3734.1677727588785,East,500.9229505374688
Furniture,46.63240502712393,881.5128067838946,West,492.9257799279251
Furniture,19.152940321050178,3079.9567089636043,South,717.1536304945441
Clothing,36.47607109882192,3068.4595846365564,South,548.5506215772064
Groceries,1.0170540941088824,4613.847908600799,West,673.376614513712
Groceries,10.25935714524035,2867.8226454718715,North,408.12396616922797
Electronics,24.3541272161789,1116.7821318838078,West,453.8556234345493
Clothing,43.91262338661733,3077.3896666167316,North,524.063772491081
Groceries,26.362757497533856,910.9743996439956,South,244.28216795730145
Clothing,46.493524114693955,1417.0722588496476,South,303.98402768364485
Furniture,24.189844829139815,639.9886288433726,East,588.1615400126644
Groceries,24.522454836797497,2809.8211210677423,East,402.99831440494114
Groceries,5.987339425026594,880.3967688210756,West,227.49903281699778
Clothing,40.13281220761099,2612.2747033909804,East,541.6237877570921
Groceries,12.348270623353125,4698.252658958649,South,536.0256209553359
Clothing,44.98062446861575,3738.9263585869944,South,610.0336637337034
Groceries,45.5412110165198,848.3525340138187,North,165.2683095936731
Electronics,47.165505593707486,1508.9441549397943,East,409.7906510868748
Clothing,26.0115244551545,3531.480889520454,North,624.1569461894275
Groceries,33.854689239182214,4526.158374608827,South,549.0717179515426
Furniture,38.925794003083176,648.1336404377919,East,478.0248700531161
Groceries,6.55073093252328,4156.030092742672,North,595.6424251707374
Furniture,30.04785974987486,3028.162461522389,South,714.132814034606
Furniture,1.7148950651655837,2957.410963833767,North,805.8273685452141
Electronics,24.878304169436294,4810.159322390111,East,824.6756347773726
Clothing,7.74213408101137,3864.400756685479,North,640.2209663561418
Groceries,9.146146298104235,4325.534906252504,North,589.4054322849805
Electronics,18.252378334630077,2092.980062951,South,562.4064622583822
Groceries,21.621858335825152,2994.638183727844,East,332.5697787656568
Furniture,31.158621226609363,3269.3255484249685,West,674.562007153379
Clothing,3.721420921925783,1947.1277316310927,West,526.7228047234179
Groceries,25.184588061872233,3066.116562263298,North,345.2124747412438
Groceries,9.131256512655057,1564.949207658712,South,302.20163241059146
Furniture,28.698758751587093,1145.190519807078,East,559.8691291589411
Groceries,31.870230613059174,2182.866166747997,South,286.11956660013635
Groceries,27.835462827642694,3826.8033293589665,East,574.8428301413783
Furniture,36.91477552391538,4622.842166332494,South,897.438366508441
Electronics,16.780462212045066,2559.7132317420464,West,660.1920728842177
Furniture,38.25532958165655,3392.7065972394425,West,777.0008113276216
Electronics,21.638354085409684,963.6670893879522,West,441.51302961210183
Clothing,24.20922491612984,4570.086913485479,South,707.6358040044911
Electronics,32.40510636305357,3058.7189610647047,South,713.9888216633876
Electronics,0.917919199961198,4011.5221143132067,North,853.7216376614198
Clothing,32.699711071012416,4074.9854041462722,West,739.6984398570326
Electronics,30.929257453605768,1654.1623686564767,North,514.6398266070803
Furniture,15.492355837663997,2881.285039318323,South,713.296938971467
Electronics,4.2897142449744745,4822.158882024399,East,851.6106124945003
Clothing,4.546772495652057,903.355451693725,West,321.85309058813885
Furniture,46.16118734926143,3573.7245411330355,West,803.4022858585446
Clothing,34.463966061291856,4830.188351158274,West,684.7950871893813
Clothing,6.355130688537019,1852.5969862430998,West,319.7835399312604
Groceries,17.83615846544532,4376.515646319567,West,675.1680326175626
Groceries,29.624149695079822,4701.458954337222,South,532.3675391191467
Clothing,41.77858525453244,3861.8879422767127,West,573.8020774443158
Clothing,2.1830464356504264,1540.9774053813123,West,533.3122322998487
Clothing,11.831656573500442,2003.0032347196725,North,416.2244377850906
Groceries,44.487449514769004,661.1418248797883,East,183.96957778509918
Groceries,0.4582775091908242,4241.539554104098,West,543.865278220827
Electronics,10.06995513969437,4323.25033929986,North,745.9953514207543
Electronics,47.951208798648295,3347.1963948478674,South,724.103109956397
Clothing,30.670092326108556,2086.375330687331,North,493.45219576964234
Furniture,13.083568331875323,845.6496243796424,West,604.3978749999658
Furniture,3.3495547197923803,3888.7592446170925,North,900.5595923615632
Groceries,1.4095670223611079,3769.367871244653,North,554.0727347336272
Groceries,12.237253981846363,4606.711347825055,South,524.5887255814106
Groceries,44.07429097944552,3787.3940945241297,North,446.1713703557549
Clothing,20.795682714875475,4229.127240098009,South,634.8832085575078
Furniture,36.01666845829965,3856.795780567998,South,744.1992151870477
Electronics,45.914251768997886,3338.092347405424,North,662.5283977379484
Clothing,20.40202308014083,2421.3487738595413,West,559.2383090086497
Electronics,9.563868551869852,4559.52788889025,East,817.6566105738821
Electronics,25.855896542845976,3429.358573583614,North,680.6234196559424
Clothing,45.40418435299272,2292.5989488465907,North,381.5439939245216
Electronics,40.21872070688503,875.6118283188075,North,407.48459872250555
Furniture,3.2914921681576894,1808.1718515697196,East,712.2380064400774
Electronics,34.62864000387909,2946.7703067357415,East,664.9961375022046
Furniture,28.59487612294769,1740.3591650728754,South,644.1049730429387
Furniture,45.373158817321276,1495.5590656305594,East,527.8880305686866
Furniture,6.124070842514861,2873.2708133953124,East,742.572487483144
Groceries,26.70180566023283,1264.1915565308057,North,262.78576799466157
Electronics,43.973134675594615,4101.845284962966,South,762.8382057559439
Clothing,20.50118933708715,2679.656681041961,West,518.3635401584271
Clothing,24.099745886643355,3082.3824828319257,South,538.7301611316217
Electronics,3.5230338833479147,1163.2247041880685,East,567.638757324396
Groceries,13.907182022445541,1960.5935103321533,East,300.24755374766187
Groceries,16.225332458447365,2345.403574675188,North,389.3863037768132
Furniture,47.25612243724434,4136.957737324263,West,812.3413701150325
Electronics,14.133368027057951,3965.7178538876865,West,715.9284102828027
Electronics,23.0434367634826,1503.3986365445662,West,584.8685971286766
Clothing,33.56522117821399,3272.8058672315346,East,566.1533391532993
Electronics,8.10916862039387,1595.553609973989,East,507.79982476220704
Groceries,24.322119357093726,4947.112200606104,South,526.5266979576629
Electronics,36.92695197379538,4784.5574515889175,East,740.1018012994593
Clothing,43.3427606513533,3034.691242342792,West,498.1380327268426
Furniture,31.312963733121336,3645.0615735236433,West,898.1366740628014
Clothing,33.452675765847395,4106.436719938903,West,614.5052265284834
Clothing,6.314173629228447,3744.4928902020674,North,734.1936833790602
Furniture,47.288824862317355,3649.229109870894,South,763.8070778323005
Clothing,6.628703874224118,4813.493035772876,South,709.0343762737552
Clothing,38.733646859089916,3184.052478382775,East,517.277394697578
Electronics,13.240816088915942,3363.3620231857503,North,645.805173953871
Electronics,46.67965718506258,4321.709376971816,South,696.0132007288638
Furniture,35.99797696847398,3514.508905362831,North,735.1675335055394
Electronics,37.690685648918446,3798.196799078851,North,609.2481152359849
Electronics,10.952958652994166,1553.759087884891,East,609.1097949232371
Clothing,22.15199883175804,2170.701158517819,North,483.3169696993799
Groceries,30.89065972946432,1162.8560557035185,South,170.1903658305181
Electronics,38.498680910330044,2775.944490506625,East,611.6849745516718
Groceries,5.197968795619479,2550.7733030611084,South,352.9073730327688
Electronics,48.11826582272642,4987.232664257556,North,668.9336365118149
Electronics,44.5110335277278,3250.438937669941,North,783.8564083728661
Furniture,13.517429524779217,4039.001704374905,West,886.345305221785
Furniture,41.1380121516166,2003.066018409444,East,588.579925571973
Furniture,25.916196151991173,4241.953991042585,East,775.6672662164045
Groceries,23.09032407810093,3267.8823491945755,West,355.9000970061277
Clothing,15.72170529057027,3636.4654921929728,South,714.9277351159021
Electronics,29.048429331579623,1824.9385007725448,South,599.4939188540186
Electronics,36.49445588517989,2968.872762630097,North,661.5591162925973
Electronics,20.546645248137914,3353.166380361239,East,638.4694956193575
Groceries,31.460959650414605,3150.9260411746145,North,477.6693842154828
Furniture,34.965646057765184,4618.37170141055,West,914.3950089227421
Clothing,35.55609085076429,4542.226990216491,North,715.8567397376972
Groceries,2.5983049065590125,4869.428260445918,South,654.0547634536362
Furniture,42.987390284253344,3503.426027031452,South,689.0184629033333
Groceries,22.912665738252397,4873.613585565581,West,531.627979542709
Clothing,13.120804084810722,4246.15100014359,South,672.8625835243195
Furniture,12.088225373984079,1718.7446315298168,West,679.8799977816692
Groceries,24.150705642197522,2423.460512980837,East,275.02303590153133
Clothing,44.34157697344796,1572.765989850544,West,359.826124290949
Electronics,18.917379084132346,518.8872237375434,West,405.2234886973372
Clothing,37.48628733917717,1346.2193891610887,West,399.2863487041334
Electronics,4.84093654936093,518.2726382909404,South,475.8789675107553
Groceries,23.80283510755309,3739.273076077205,East,425.81034094000773
Furniture,49.58430701963678,2414.904339745398,North,714.6561284096313
Furniture,38.52189013961685,1906.5862718503622,East,555.452855468288
Groceries,10.52642442203065,3927.744009928346,South,576.3335242438109
Furniture,25.072073684895535,4246.190485788403,East,846.9676562916293
Furniture,11.681238182428327,4888.84792392446,East,973.718613699258
Electronics,20.47804636312546,3389.0611310385852,West,709.2493933828229
Groceries,39.00420118674824,2576.8803134302325,West,339.5650010049666
Clothing,38.561240764520186,1873.6893572334616,South,443.9714141160343
Electronics,11.405018895119257,1500.4319414640183,West,546.80613125284
Groceries,46.11116590774301,1458.1667771717055,South,242.77680239521146
Electronics,29.62840913824134,2341.3521862390944,North,598.1093983646834
Clothing,18.996214548100728,4963.038598795684,East,695.0886678370748
Clothing,25.09677903904303,503.8416384683147,North,313.6805594966448
Groceries,30.253562671887185,1387.4265375395034,North,200.0420332849093
Clothing,27.99452659228927,1347.7684208160822,East,323.32466500166555
Electronics,24.32025177680891,3727.0376848953156,West,709.5712703020487
Clothing,25.246640204470005,2086.181274191278,North,467.2866269619424
Electronics,8.820595521394308,2557.6736206631927,East,650.6099224229199
Electronics,40.63664521523397,1168.8085871145722,North,488.4088055380027
Clothing,27.088015997050768,2322.4866749462644,North,543.4380914491038
Groceries,6.553993085235154,964.3991535762623,East,250.14597072502374
Furniture,38.307855079138896,2898.694795498624,West,739.1090882420551
Clothing,46.62219891886754,940.7226442228517,South,305.5933182433328
Electronics,47.3653449618481,4057.287715279203,East,749.3593547867033
Electronics,18.450886620558638,3049.707728932203,South,692.4184065939562
Clothing,6.775843678037702,3757.855431980826,East,659.5094511491171
Groceries,25.919981331653258,2383.3237399370773,East,444.0915396806163
Groceries,5.630461467461034,2216.7108195900228,South,333.1009908519893
Electronics,46.69937092563086,941.9400007198863,South,473.5181060561438
Electronics,9.178981367757299,2857.350231692702,West,599.6624141174088
Groceries,12.638292997558203,2815.259741856914,East,446.93021501314774
Furniture,20.331826344248523,2606.459200023224,East,791.8106849001673
Clothing,19.15822342795629,3832.3326410710215,East,549.5558637007937
Electronics,39.73314461989445,4246.269800145596,West,752.1082194275255
Electronics,22.815841027548117,3878.5535372682866,South,777.9943737339347
Groceries,8.538413000166845,1147.3958426307972,East,260.2609384691494
Clothing,13.360494774303705,3299.2677917694864,South,622.1135864086893
Groceries,25.4556692593761,861.4539756029002,West,192.04521716037098
Clothing,7.372695871306744,3625.8002934821443,North,593.1222462875213
Clothing,30.582783782300705,2218.27593452507,South,579.0643054956777
Clothing,28.287365327557296,1096.2453031982898,West,327.8729064989244
Electronics,35.735115819112885,4379.228856392576,North,788.1607159399771
Furniture,46.885230768968384,3263.037525675218,East,700.1913071753137
Groceries,45.61272805505779,2096.2623557638735,East,154.6076199652368
Furniture,47.30378090344157,638.2723084272479,South,422.9940253483932
Groceries,12.235779851185047,2917.8961655162475,North,344.93772223549774
Clothing,6.578265331967731,4654.516453188046,West,806.8734916160936
Electronics,15.113835024822425,3183.7092471606456,East,657.799853864197
Furniture,44.75425863831573,4872.427720787719,East,872.0296878431424
Electronics,48.60267373117441,1114.0300322170633,North,360.98112012917073
Groceries,42.9662475535238,3057.372970676766,West,374.5065718963841
Electronics,5.50088605637718,4091.5627160289328,East,762.3315736720749
Electronics,47.37139990298966,2864.9332900657228,East,641.3682657629325
Furniture,21.1679013675393,909.7986019436266,South,563.7460236137422
Clothing,0.46551453811768395,3122.98700696248,West,582.7763823337903
Electronics,22.11968703740968,3252.8205762911225,East,723.5543361461439
Clothing,2.3034584837733796,3779.1916181390866,North,673.7092709975237
Groceries,27.193896058055877,3925.4518182446327,East,489.23223499284904
Electronics,16.927701371852567,3968.477096947732,West,689.8605617644719
Furniture,23.671746679702437,3485.499771375347,South,797.6521771388641
Groceries,30.65851803715585,1471.1503388839617,East,251.87522977998438
Groceries,43.44005479089101,2319.0609012776567,North,361.7043216559009
Furniture,33.09507882359643,3992.584876764794,East,795.4736485341205
Electronics,21.702443423909035,4790.42142530366,North,949.5426868518234
Electronics,40.97139268351825,855.261341764799,West,431.4267646508927
Groceries,45.27910687865661,2909.9150500873766,South,274.46269744973404
Electronics,5.987998321609861,1906.350220959379,West,536.3991197484404
Clothing,26.596648877639574,1514.272524425734,East,469.28391289813516
Furniture,14.225597987122207,2776.1480758387174,East,811.325068757747
Clothing,2.3530598938473704,3227.4020325044153,South,618.9387575407718
Electronics,33.42733475569927,543.9750413876657,North,395.03871978026064
Groceries,43.13853887296128,4010.929574905359,West,406.58536605831483
Furniture,8.145132723869702,4189.469590667514,North,968.7288306307792
Electronics,40.62068288119502,4844.798710555699,East,753.8501509544565
Electronics,42.66978667684708,1312.8967995111273,North,488.1871621535894
Groceries,45.71702213332418,3175.486530624266,West,443.7167272290352
Groceries,13.264254454302622,2419.814180643775,North,367.8606868667477
Clothing,45.197653259494466,2006.725331999078,East,458.65779498702875
Furniture,16.03313773682161,3045.350531468771,West,864.8507630745186
Furniture,27.61690067277514,4020.723919505976,North,860.2370305655842
Groceries,2.5253735416141065,603.7375255034456,North,196.55791464551905
Clothing,2.1940544184371804,4862.30050654784,West,778.4992989403338
Furniture,36.01866063661014,4144.467135675699,East,805.2599971607452
Groceries,22.22399889888955,3880.1916664051028,West,455.2919792058875
Electronics,12.814618768460878,3921.7432198122656,East,788.6654226355898
Furniture,9.52067480124551,2250.7731932839365,North,697.8384786184384
Clothing,33.4976745429609,3882.2924788016617,West,637.6123576368077
Clothing,0.02007720126699364,2240.4659387133092,East,449.5096319761684
Clothing,40.29455845984271,4544.180733086569,West,669.1980151296144
Electronics,3.962480306496441,1297.5007248791135,North,573.3310043794417
Furniture,9.574480745405973,1815.5634089681816,West,606.4611655572053
Furniture,19.31181976495448,2981.018942145842,North,760.3045753914029
Electronics,24.24293698580518,1936.4496614927264,North,452.42862663274184
Furniture,17.74975579069709,2409.06760382873,North,640.1341476878201
Electronics,16.035608249214693,2715.902102293676,East,679.9020381148407
Electronics,48.19580060365942,4353.59006966079,East,723.5031910931127
Electronics,32.07898406216971,2854.3651412391177,South,712.3821892764995
Clothing,1.1716477683694104,2131.0693187655224,East,532.3857918610291
Furniture,21.50879542221566,1614.812738158021,South,644.993466215837
Electronics,43.75043498719851,2339.0419045648873,West,492.5792179873468
Furniture,15.072809320533398,2820.8124698646648,North,732.6803595031771
Clothing,4.727817238719412,3857.5168574145637,East,639.6642421616369
Electronics,37.91923857949589,1044.719492775524,North,375.36138514103135
Groceries,30.300691596804064,1497.241347076179,South,272.31740781881655
Clothing,28.515625391325194,2208.4430714090295,East,507.0388496466866
Groceries,2.6788279803703965,2121.7928230378157,East,376.7684860514132
Furniture,7.024950489775867,2262.8663942234525,East,670.8333787814943
Furniture,31.12746981065569,4070.8456908814605,East,861.3661312217079
Clothing,10.391192072941791,1958.694813329779,North,379.4531771138115
Furniture,25.203503987421215,2758.541811811991,East,791.5976366417586
Groceries,27.244084301469673,3307.5816478605343,South,361.3624874012422
Electronics,14.17535951354697,1544.8034758262231,East,470.1066794336052
Electronics,47.42125777707464,3734.129242163925,South,684.3350221407529
Electronics,42.12320534177876,2962.0009388222643,South,622.1616612107712
Clothing,36.118675381639925,2510.515233641201,North,475.1767426782511
Furniture,3.8996933204704542,4144.028120322412,East,851.0970283421854
Groceries,5.306500965450972,1595.728666333319,South,355.6272643825946
Furniture,24.639067293247784,4474.291867764454,East,813.8535921364875
Furniture,8.035667459549284,3024.7193091501667,North,712.2371464734958
Furniture,48.9132731764737,3241.286957208462,North,720.9530107701748
Electronics,7.926011701370472,4437.765338760242,East,764.7128113810638
Groceries,24.373391773198698,4179.122095322012,South,580.2966897996
Groceries,18.20605284207527,3207.0293096985515,West,375.3800935150589
Furniture,31.969321072704897,3889.3446673167837,West,902.8471821967843
Electronics,6.451820444471245,2449.9377060480356,North,683.8462380044397
Electronics,21.515821402119546,2963.1998907488583,South,715.0411330460258
Groceries,13.735251640357182,779.3156151883002,West,294.81635738577796
Electronics,44.387576233584404,904.3606310002108,South,405.72230683764053
Electronics,2.029285606734754,4232.414318838494,East,768.534130879382
Electronics,45.686374700322965,768.5224505712349,North,380.3291018680454
Clothing,41.64970692765002,1262.2960653467328,East,314.5969124089251
Furniture,14.878535822040773,4081.246965276987,East,842.9080612579311
Groceries,39.464532733855236,505.1567778271533,East,129.12928415534648
Groceries,1.560678016937378,1770.8194798063894,South,308.3753812363768
Clothing,48.34327751466968,3128.173960219798,West,478.52035677679066
Furniture,26.329747129489466,3179.5246916118344,East,753.0228552728415
Groceries,15.164051303272263,3997.1880870326313,North,546.8396293069039
Electronics,18.129160629733853,2776.668145214767,South,689.2293535916438
Groceries,3.320267673024868,2792.3084128893665,West,342.4441102833375
Electronics,49.46747570210196,3763.897589933152,East,662.2947532726841
Clothing,1.9645972575346227,2743.8100846982757,North,563.384653681023
Electronics,32.745356157392955,3238.2098895362756,East,599.2042755274601
Groceries,22.136796385322917,4539.98330714773,West,553.7394512920922
Groceries,47.44581090943576,2306.5295342556738,West,293.1611120836973
Groceries,12.299987015339758,2233.0628191365,East,374.64803514702
Clothing,26.604341196900567,515.970463391471,East,302.24626522692944
Clothing,24.11781042913765,3260.4181768455437,South,533.7587263264013
Furniture,35.14332220250507,633.9735833320939,West,593.7122153067916
Groceries,3.4005115976210254,2768.668203777423,West,461.5221357635802
Electronics,9.689456501167742,4119.052050645019,East,820.1622792946598
Clothing,10.728241004642491,2974.644817338484,North,626.2495625751102
Groceries,36.907537742084486,1713.362743475042,East,259.751657453859
Groceries,9.456934816337004,4037.7578965221705,East,599.1769642956408
Clothing,28.674588194548832,1713.7265183714248,West,416.867072962333
Furniture,10.762191025047684,3798.643014256544,South,858.4272923892684
Clothing,43.08124750419892,3246.1630483560407,East,570.2152337667665
Clothing,47.109272724481926,1264.9833353660056,North,411.0976654021829
Electronics,25.924648747112023,4573.102436798836,North,881.0633769501248
Electronics,17.615444210458914,1402.8965733073805,East,534.70114882282
Furniture,11.702888750874957,4953.141833633014,North,997.7389987903916
Groceries,2.4890500761521883,532.8971989472335,North,233.1137402972433
Clothing,13.42500380987477,1685.6751971430638,East,490.99855776138673
Furniture,32.71178899726589,1399.371337733895,North,639.4501527495198
Electronics,26.68084656546054,562.9703457670819,North,391.10613724559465
Clothing,47.20206391404637,3795.65555066292,East,651.0644917300689
Groceries,19.81386312458503,3620.4161094481833,West,489.56364039921357
Electronics,34.69316711641973,4065.5793395971873,South,769.7181808518768
Electronics,24.46613737375607,1655.1434590905435,South,585.679537238242
Electronics,25.628810796210583,2499.5082518733648,West,636.0463160994492
Furniture,13.388715730205874,3466.0108472969637,East,865.6234314269266
Groceries,22.747538842099985,2478.958267496646,West,332.9298224013436
Clothing,23.539249850635365,3637.965966430621,South,691.6336741292754
Furniture,35.332126087446696,3352.8803379819897,South,799.4081171771119
Furniture,47.03199995930569,1015.9151135997942,South,513.830797333393
Furniture,16.466063874125215,4014.694044846356,South,923.5909960810403
Electronics,2.1100234290649222,3743.0436159163323,East,899.4758396215284
Groceries,24.814756275031986,3451.254744278324,South,387.0497367866717
Furniture,27.223066607458428,1197.9212282195103,South,525.1593584608701
Clothing,8.422027556595763,1705.9840195791364,East,588.0196122865163
Groceries,38.02323031380334,2269.296642144202,West,322.21794570203224
Clothing,49.24645542207458,1759.6832974539955,East,387.0189028328288
Groceries,47.288735850423045,1525.1463080425915,South,202.16787202030477
Clothing,9.85530194118261,4124.109515727991,North,753.1221477390059
Electronics,43.768161995038035,3372.0451086209105,East,780.2305523125293
Furniture,35.22468182058424,3044.6245919761263,East,700.7536685197769
Clothing,22.692328190345577,1516.7871988396423,West,401.45022714380644
Groceries,27.03054971623645,4631.344530208886,South,541.5369971600223
Furniture,42.4800087491229,1360.3236759379233,North,587.7155989365103
Furniture,24.00674698191866,4077.279197711047,East,920.8340976897962
Groceries,18.660368455256343,4850.027000173819,East,678.7286023735251
Clothing,24.66237465129929,3771.9172815090624,East,666.2028929793217
Electronics,28.956490201752455,4967.864488330833,North,964.8401079917593
Electronics,9.453882688917442,3429.7300264007604,East,695.3275881018706
Clothing,45.045386513349534,1478.5715462175276,East,316.0393539734185
Furniture,33.709347441480695,1417.187721724301,North,647.7672919552792
Furniture,31.663445866874447,1960.5392791496436,East,638.8686521610323
Furniture,4.974811309031907,532.0850909945273,North,474.4618703106249
Furniture,30.20869690862959,3567.643115372756,West,780.543769138144
Clothing,6.0480331119246165,1709.0050308252241,North,471.58736956353687
Furniture,3.934883759769953,4168.324545317388,West,876.6502751168312
Groceries,26.365544782119667,2116.276927516851,North,258.16356883271635
Furniture,20.13927670232475,2659.8042205849074,South,715.3204118275476
Electronics,29.44051350781116,4845.600124521662,East,772.4523144184584
Furniture,4.46110840286193,1589.7745537127469,West,681.8117905145624
Clothing,21.54915314236292,3745.643438433828,East,534.2757952140147
Electronics,8.7393357522579,3898.0300518743775,East,776.8455800811931
Clothing,49.35500429620583,1494.4917088563584,North,376.7146566986393
Clothing,28.05751062175872,2754.48576475488,South,514.8064932445518
Electronics,34.37184304704336,2075.9086639083575,North,593.5083251502928
Clothing,16.270914034130392,3973.5780953004014,East,596.2879197515726
Clothing,4.736945738967208,3301.174935630668,North,585.5891270163266
Furniture,48.79354313917683,2641.923746872462,West,650.103556096348
Groceries,14.31295176915916,4007.134692714732,South,557.7237942036203
Clothing,21.19040925867871,1558.2000650378766,East,424.36456728873634
Clothing,32.49319608512875,3891.298462629616,North,731.311753229825
Clothing,1.2348648843055643,4394.18440441771,West,696.6594158244652
Furniture,40.51295652586435,4453.7971856340755,South,794.6043605826462
Groceries,26.828909501431013,4026.531168588217,North,588.4497470026128
Electronics,13.910859353441108,2336.063751492209,North,534.2417272457195
Furniture,3.0803992646234626,4918.136102230222,East,1019.8059472637275
Furniture,8.124920773722073,2208.1713972009793,West,655.6337960715553
Groceries,44.751692942671845,3373.8142959609154,South,294.41212616836356
Groceries,34.301211196794554,1224.833801312609,North,185.1417680470102
Furniture,12.495086081844493,4912.020043863768,South,1011.1868303465458
Electronics,3.2800382472514764,3667.9366483909844,West,699.1450339209418
Furniture,34.53076561933182,3890.1989536086576,East,848.7631005294437
Groceries,28.620386298388254,795.9951653501507,East,210.50192199756117
Electronics,20.22597622291175,3935.380163993023,East,689.5015568775135
Groceries,18.180572459503193,3986.255431492706,South,500.8763337946458
Electronics,10.840713796455415,3522.9772686300344,South,809.4700403864507
Clothing,33.48056282687588,1813.5932620565463,North,446.92783155009
Groceries,48.53340138969352,2703.6051897239668,West,310.2190929642086
Groceries,8.785762291841293,996.9546708892242,West,252.88871656793583
Furniture,29.85583100077517,2622.1417990661866,West,668.2393524815459
Groceries,21.20925278729881,1597.2073367018218,South,322.98701201483584
Groceries,22.334436087233243,2070.9364392233692,East,368.08777497797735
